GO_term,category,bin_edge,with_term_hist,without_term_hist
Golgi apparatus,cellcom,0.9400000000000001,0.0673359842223172,0.05359661106202066
Golgi apparatus,cellcom,0.9500000000000001,0.06510208901115098,0.04582179402524657
Golgi apparatus,cellcom,0.96,0.07786720450353267,0.04485683446394425
Golgi apparatus,cellcom,0.97,0.08201586703855696,0.04629048866930694
Golgi apparatus,cellcom,0.98,0.09605749408017761,0.06026861717159319
Golgi apparatus,cellcom,0.99,0.2920020168882475,0.14965144282132106
Golgi lumen,cellcom,0.0,14.875183553597651,20.745991333455482
Golgi lumen,cellcom,0.01,5.363436123348017,7.574090727073356
Golgi lumen,cellcom,0.02,3.990455212922174,5.278225619945166
Golgi lumen,cellcom,0.03,3.939060205580029,4.235270848043127
Golgi lumen,cellcom,0.04,3.0506607929515415,3.6540087687624143
Golgi lumen,cellcom,0.05,3.0102790014684304,3.296373896717504
Golgi lumen,cellcom,0.06,2.676211453744491,3.1102606581963776
Golgi lumen,cellcom,0.07,2.6358296622613815,2.802175912403351
Golgi lumen,cellcom,0.08,2.4779735682819393,2.506919512860163
Golgi lumen,cellcom,0.09,2.0851688693098365,2.286205515728905
Golgi lumen,cellcom,0.1,1.9640234948605004,2.140519456027011
Golgi lumen,cellcom,0.11,2.2393538913362714,1.9647557797194077
Golgi lumen,cellcom,0.12,2.1108663729809085,1.867061023318712
Golgi lumen,cellcom,0.13,1.8392070484581482,1.7737360820748376
Golgi lumen,cellcom,0.14,1.978707782672544,1.6583576292500637
Golgi lumen,cellcom,0.15,1.7621145374449323,1.5637294098015195
Golgi lumen,cellcom,0.16,1.6593245227606446,1.4759753440207242
Golgi lumen,cellcom,0.17,1.7547723935389166,1.394712114788658
Golgi lumen,cellcom,0.18,1.6372980910425832,1.3392333504292757
Golgi lumen,cellcom,0.19,1.5748898678414083,1.2602444694367194
Golgi lumen,cellcom,0.2,1.578560939794423,1.204637932704338
Golgi lumen,cellcom,0.21,1.4096916299559459,1.1531456663827555
Golgi lumen,cellcom,0.22,1.226138032305432,1.0808265032611333
Golgi lumen,cellcom,0.23,1.218795888399415,1.0266254626318214
Golgi lumen,cellcom,0.24,1.1270190895741548,0.9888048402219245
Golgi lumen,cellcom,0.25,1.090308370044052,0.9525685952373095
Golgi lumen,cellcom,0.26,1.1233480176211443,0.9099437316023746
Golgi lumen,cellcom,0.27,1.0572687224669595,0.8794572434030477
Golgi lumen,cellcom,0.28,0.9985315712188005,0.8365257260729022
Golgi lumen,cellcom,0.29,1.0425844346549182,0.797861806001161
Golgi lumen,cellcom,0.3,1.053597650513949,0.7722562224506785
Golgi lumen,cellcom,0.31,0.9030837004405279,0.736045531940665
Golgi lumen,cellcom,0.32,0.8994126284875176,0.7131742771725195
Golgi lumen,cellcom,0.33,0.9838472834067539,0.6918873998296533
Golgi lumen,cellcom,0.34,0.8223201174743018,0.6595354349844329
Golgi lumen,cellcom,0.35000000000000003,0.8883994126284916,0.6210503962349088
Golgi lumen,cellcom,0.36,0.6534508076358291,0.6034433632346234
Golgi lumen,cellcom,0.37,0.6534508076358291,0.5657505131977357
Golgi lumen,cellcom,0.38,0.7415565345080757,0.5559887039000467
Golgi lumen,cellcom,0.39,0.5873715124816441,0.5337307565223319
Golgi lumen,cellcom,0.4,0.7011747430249626,0.5111150465001992
Golgi lumen,cellcom,0.41000000000000003,0.7378854625550696,0.49427464773795854
Golgi lumen,cellcom,0.42,0.6607929515418497,0.47033010503655653
Golgi lumen,cellcom,0.43,0.624082232011747,0.44858324715086734
Golgi lumen,cellcom,0.44,0.6277533039647571,0.4321517199822444
Golgi lumen,cellcom,0.45,0.5690161527165927,0.42292655465118234
Golgi lumen,cellcom,0.46,0.5873715124816441,0.41163147687741664
Golgi lumen,cellcom,0.47000000000000003,0.5837004405286371,0.3847737240714736
Golgi lumen,cellcom,0.48,0.53230543318649,0.3782317785735438
Golgi lumen,cellcom,0.49,0.46622613803230506,0.36558231364591026
Golgi lumen,cellcom,0.5,0.5102790014684283,0.3459053682029247
Golgi lumen,cellcom,0.51,0.44787077826725363,0.3341758643609372
Golgi lumen,cellcom,0.52,0.4331864904552125,0.3202231212286384
Golgi lumen,cellcom,0.53,0.4441997063142434,0.3040471388060282
Golgi lumen,cellcom,0.54,0.34875183553597616,0.2906565941149576
Golgi lumen,cellcom,0.55,0.3671071953010276,0.28283692488696593
Golgi lumen,cellcom,0.56,0.42951541850220226,0.274352839319341
Golgi lumen,cellcom,0.5700000000000001,0.3120411160058769,0.26017010591563355
Golgi lumen,cellcom,0.58,0.37444933920704815,0.24953944448149823
Golgi lumen,cellcom,0.59,0.37077826725403784,0.24442854956124224
Golgi lumen,cellcom,0.6,0.29735682819383236,0.23211129280342532
Golgi lumen,cellcom,0.61,0.33039647577092485,0.2262593181197322
Golgi lumen,cellcom,0.62,0.2716593245227604,0.21363540766669997
Golgi lumen,cellcom,0.63,0.3414096916299556,0.2032858454531816
Golgi lumen,cellcom,0.64,0.28267254038179124,0.19940156531378705
Golgi lumen,cellcom,0.65,0.2716593245227604,0.18728874435278037
Golgi lumen,cellcom,0.66,0.26431718061673987,0.18450330662124084
Golgi lumen,cellcom,0.67,0.29735682819383236,0.1738215362379059
Golgi lumen,cellcom,0.68,0.19823788546255489,0.16232202266732992
Golgi lumen,cellcom,0.6900000000000001,0.20190895741556517,0.1558567405932061
Golgi lumen,cellcom,0.7000000000000001,0.21292217327459836,0.14997921143491338
